CustomerID,Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,rfm_segment,Cluster
1059,1,24,33106.6,1,1,1,Lost Customer,0
1062,1,159,1424555.1,1,3,4,Top Lost Customer,1
1065,1,167,396491.6,1,3,3,Top Lost Customer,5
1069,1,128,249751.5,1,3,2,Lost Customer,5
1071,1,180,1878810.4,1,4,4,Top Lost Customer,3
1073,1,117,298579.8,1,2,2,Lost Customer,4
1075,1,19,68973.7,1,1,1,Lost Customer,0
1076,1,77,359578.3,1,2,2,Lost Customer,4
1077,1,174,501692.5,1,4,3,Top Lost Customer,5
1079,1,147,1574975.3,1,3,4,Top Lost Customer,1
1080,1,130,1232493.1,1,3,4,Top Lost Customer,1
1088,1,109,240208.1,1,2,2,Lost Customer,4
1089,1,7,49747.9,1,1,1,Lost Customer,0
1091,1,34,56330.4,1,1,1,Lost Customer,0
1092,1,24,132530.9,1,1,1,Lost Customer,0
1098,1,132,259300.6,1,3,2,Lost Customer,5
1103,1,21,207664.19999999998,1,1,2,Lost Customer,0
1104,25,1,800.0,2,1,1,Customer Needed Attention,8
1105,1,95,309899.3,1,2,2,Lost Customer,4
1106,1,141,1144713.3,1,3,4,Top Lost Customer,1
1107,1,148,341580.7,1,3,2,Lost Customer,5
1108,1,34,62147.1,1,1,1,Lost Customer,0
1109,1,61,515560.2,1,2,3,Top Lost Customer,4
1112,1,44,410073.9,1,1,3,Top Lost Customer,0
1114,1,138,1351720.3,1,3,4,Top Lost Customer,1
1115,1,160,212477.9,1,3,2,Lost Customer,5
1116,1,154,770927.0,1,3,3,Top Lost Customer,5
1118,1,191,525888.9,1,4,3,Top Lost Customer,5
1120,1,144,273533.4,1,3,2,Lost Customer,5
1122,1,13,69030.8,1,1,1,Lost Customer,0
1123,1,164,913000.3,1,3,3,Top Lost Customer,1
1126,1,186,385986.5,1,4,2,Lost Customer,5
1127,1,196,1730439.1,1,4,4,Top Lost Customer,3
1128,1,118,277331.1,1,2,2,Lost Customer,4
1129,1,53,500374.1,1,2,3,Top Lost Customer,4
1132,1,200,3625086.1,1,4,4,Top Lost Customer,7
1133,1,133,225302.4,1,3,2,Lost Customer,5
1134,1,220,915196.6,1,4,3,Top Lost Customer,6
1135,1,11,32292.1,1,1,1,Lost Customer,0
1136,1,193,1915959.3,1,4,4,Top Lost Customer,3
1137,13,1,900.0,1,1,1,Lost Customer,2
1142,1,7,16910.8,1,1,1,Lost Customer,0
1144,1,164,222788.4,1,3,2,Lost Customer,5
1145,1,162,161050.3,1,3,1,Lost Customer,5
1146,1,170,1245845.1,1,4,4,Top Lost Customer,1
1147,1,156,1555006.1,1,3,4,Top Lost Customer,1
1149,26,4,21900.0,2,1,1,Customer Needed Attention,8
1151,1,23,260153.7,1,1,2,Lost Customer,0
1152,1,156,202679.7,1,3,2,Lost Customer,5
1153,1,151,613969.3,1,3,3,Top Lost Customer,5
1157,1,155,421600.7,1,3,3,Top Lost Customer,5
1158,1,108,242435.3,1,2,2,Lost Customer,4
1159,1,120,528361.2,1,2,3,Top Lost Customer,4
1161,1,153,359099.8,1,3,2,Lost Customer,5
1164,1,141,382662.6,1,3,2,Lost Customer,5
1166,1,200,1273482.4,1,4,4,Top Lost Customer,6
1168,1,101,302086.0,1,2,2,Lost Customer,4
1169,1,147,1441908.4,1,3,4,Top Lost Customer,1
1174,1,49,396563.3,1,2,3,Top Lost Customer,4
1179,1,156,282764.6,1,3,2,Lost Customer,5
1180,1,151,1005670.9,1,3,3,Top Lost Customer,1
1183,1,35,82694.7,1,1,1,Lost Customer,0
1184,1,100,1549487.9,1,2,4,Top Lost Customer,1
1189,1,183,206042.4,1,4,2,Lost Customer,5
1193,1,125,757189.4,1,3,3,Top Lost Customer,1
1194,1,111,914240.3,1,2,3,Top Lost Customer,1
1197,1,159,246510.3,1,3,2,Lost Customer,5
1200,1,238,1601035.8,1,4,4,Top Lost Customer,6
1201,1,188,926743.8,1,4,3,Top Lost Customer,6
1203,1,18,161108.1,1,1,1,Lost Customer,0
1204,1,156,1259494.8,1,3,4,Top Lost Customer,1
1205,1,64,131135.3,1,2,1,Lost Customer,4
1206,22,3,11666.0,2,1,1,Customer Needed Attention,8
1207,1,178,1266500.3,1,4,4,Top Lost Customer,6
1212,14,1,900.0,1,1,1,Lost Customer,2
1217,1,137,149389.8,1,3,1,Lost Customer,5
1220,1,9,32591.5,1,1,1,Lost Customer,0
1222,1,171,407177.8,1,4,3,Top Lost Customer,5
1225,1,112,926082.9,1,2,3,Top Lost Customer,1
1228,1,31,61560.7,1,1,1,Lost Customer,0
1231,1,120,827285.5,1,2,3,Top Lost Customer,1
1234,1,141,341502.2,1,3,2,Lost Customer,5
1235,1,130,203458.8,1,3,2,Lost Customer,5
1236,1,160,358393.9,1,3,2,Lost Customer,5
1237,1,144,2401970.1,1,3,4,Top Lost Customer,3
1238,21,3,12852.0,2,1,1,Customer Needed Attention,2
1239,1,156,409185.5,1,3,3,Top Lost Customer,5
1246,1,71,183967.4,1,2,2,Lost Customer,4
1247,1,184,2403132.3,1,4,4,Top Lost Customer,3
1248,1,25,75823.5,1,1,1,Lost Customer,0
1249,1,48,71595.9,1,2,1,Lost Customer,0
1251,1,15,148261.3,1,1,1,Lost Customer,0
1252,1,18,225184.8,1,1,2,Lost Customer,0
1254,1,56,886039.1,1,2,3,Top Lost Customer,4
1256,1,141,664970.3,1,3,3,Top Lost Customer,5
1257,1,7,56792.4,1,1,1,Lost Customer,0
1261,1,42,426193.2,1,1,3,Top Lost Customer,0
1268,1,167,237329.3,1,3,2,Lost Customer,5
1269,1,131,565221.4,1,3,3,Top Lost Customer,5
1272,1,109,919587.6,1,2,3,Top Lost Customer,1
1273,1,114,909628.8,1,2,3,Top Lost Customer,1
1276,1,266,588569.4,1,4,3,Top Lost Customer,6
1277,1,149,351679.8,1,3,2,Lost Customer,5
1280,1,30,57247.700000000004,1,1,1,Lost Customer,0
1285,1,178,1275796.6,1,4,4,Top Lost Customer,6
1286,1,189,2796853.9,1,4,4,Top Lost Customer,7
1287,1,60,428769.6,1,2,3,Top Lost Customer,4
1288,1,129,290657.9,1,3,2,Lost Customer,5
1291,1,98,151756.5,1,2,1,Lost Customer,4
1292,1,107,390742.8,1,2,3,Top Lost Customer,4
1294,1,70,394706.6,1,2,3,Top Lost Customer,4
1295,1,68,179602.5,1,2,2,Lost Customer,4
1297,1,189,1263947.2,1,4,4,Top Lost Customer,6
1299,1,183,266853.4,1,4,2,Lost Customer,5
1301,1,34,167033.8,1,1,2,Lost Customer,0
1302,1,109,281597.4,1,2,2,Lost Customer,4
1305,1,135,602513.1,1,3,3,Top Lost Customer,5
1306,1,52,322509.8,1,2,2,Lost Customer,0
1307,1,63,177623.0,1,2,2,Lost Customer,4
1309,1,39,677065.9,1,1,3,Top Lost Customer,4
1312,1,57,134251.4,1,2,1,Lost Customer,0
1314,1,128,896860.9,1,3,3,Top Lost Customer,1
1315,1,43,154952.9,1,1,1,Lost Customer,0
1317,1,104,271232.5,1,2,2,Lost Customer,4
1322,1,162,247430.1,1,3,2,Lost Customer,5
1327,1,81,176972.1,1,2,2,Lost Customer,4
1331,1,62,271069.5,1,2,2,Lost Customer,4
1332,1,189,1539834.5,1,4,4,Top Lost Customer,6
1333,1,70,309176.4,1,2,2,Lost Customer,4
1334,1,149,382965.7,1,3,2,Lost Customer,5
1335,1,10,72319.4,1,1,1,Lost Customer,0
1337,1,156,373203.4,1,3,2,Lost Customer,5
1338,1,286,2470216.1,1,4,4,Top Lost Customer,7
1341,21,2,4247.0,2,1,1,Customer Needed Attention,2
1344,1,20,373345.2,1,1,2,Lost Customer,0
1345,1,166,1242450.8,1,3,4,Top Lost Customer,1
1352,1,106,768262.9,1,2,3,Top Lost Customer,4
1353,1,117,666398.9,1,2,3,Top Lost Customer,4
1357,1,4,12955.9,1,1,1,Lost Customer,0
1359,1,49,55544.2,1,2,1,Lost Customer,0
1360,1,82,275324.5,1,2,2,Lost Customer,4
1366,1,251,603013.8,1,4,3,Top Lost Customer,6
1371,1,83,166848.3,1,2,2,Lost Customer,4
1372,1,178,515098.2,1,4,3,Top Lost Customer,5
1373,1,151,161939.1,1,3,1,Lost Customer,5
1375,1,120,860898.5,1,2,3,Top Lost Customer,1
1376,24,4,12991.0,2,1,1,Customer Needed Attention,8
1378,1,278,1769888.0,1,4,4,Top Lost Customer,6
1381,1,114,196714.2,1,2,2,Lost Customer,4
1382,1,136,162107.7,1,3,1,Lost Customer,5
1388,1,84,897919.7,1,2,3,Top Lost Customer,4
1392,1,200,1588271.8,1,4,4,Top Lost Customer,6
1394,1,51,118828.0,1,2,1,Lost Customer,0
1395,1,4,15346.7,1,1,1,Lost Customer,0
1397,1,186,1217425.8,1,4,4,Top Lost Customer,6
1398,21,16,41800.0,2,1,1,Customer Needed Attention,2
1401,1,147,355047.8,1,3,2,Lost Customer,5
1402,1,270,656942.3,1,4,3,Top Lost Customer,6
1403,1,6,42928.5,1,1,1,Lost Customer,0
1404,1,215,958032.1,1,4,3,Top Lost Customer,6
1406,1,112,162511.6,1,2,1,Lost Customer,4
1410,1,157,1227160.7,1,3,4,Top Lost Customer,1
1411,1,170,837008.2,1,4,3,Top Lost Customer,5
1412,1,231,949632.1,1,4,3,Top Lost Customer,6
1413,1,29,155567.6,1,1,1,Lost Customer,0
1414,1,67,366275.9,1,2,2,Lost Customer,4
1416,1,151,1634446.3,1,3,4,Top Lost Customer,1
1417,1,61,590088.0,1,2,3,Top Lost Customer,4
1419,1,116,270586.9,1,2,2,Lost Customer,4
1420,1,23,48828.4,1,1,1,Lost Customer,0
1421,1,89,206133.7,1,2,2,Lost Customer,4
1422,1,166,352040.1,1,3,2,Lost Customer,5
1423,1,10,32959.5,1,1,1,Lost Customer,0
1425,1,172,477932.3,1,4,3,Top Lost Customer,5
1426,24,3,8244.0,2,1,1,Customer Needed Attention,8
1427,1,7,45739.7,1,1,1,Lost Customer,0
1429,1,129,169505.3,1,3,2,Lost Customer,5
1436,1,58,132777.0,1,2,1,Lost Customer,0
1437,1,74,84792.0,1,2,1,Lost Customer,4
1440,1,192,224287.8,1,4,2,Lost Customer,5
1441,1,61,154521.1,1,2,1,Lost Customer,4
1442,1,177,1213545.4,1,4,4,Top Lost Customer,1
1446,1,53,392577.6,1,2,3,Top Lost Customer,4
1448,26,3,18800.0,2,1,1,Customer Needed Attention,8
1449,1,183,353241.3,1,4,2,Lost Customer,5
1451,1,153,361962.2,1,3,2,Lost Customer,5
1452,1,10,102236.5,1,1,1,Lost Customer,0
1453,1,199,2897035.8,1,4,4,Top Lost Customer,7
1458,1,133,843467.7,1,3,3,Top Lost Customer,1
1465,1,30,53436.0,1,1,1,Lost Customer,0
1467,1,101,829258.1,1,2,3,Top Lost Customer,4
1468,1,136,155420.4,1,3,1,Lost Customer,5
1469,17,1,1000.0,2,1,1,Customer Needed Attention,2
1470,1,113,581112.9,1,2,3,Top Lost Customer,4
1472,1,20,83815.8,1,1,1,Lost Customer,0
1475,1,171,1419363.3,1,4,4,Top Lost Customer,1
1476,1,166,400357.5,1,3,3,Top Lost Customer,5
1477,1,166,210705.7,1,3,2,Lost Customer,5
1479,1,40,65322.0,1,1,1,Lost Customer,0
1481,1,159,198882.4,1,3,2,Lost Customer,5
1485,1,170,1339298.1,1,4,4,Top Lost Customer,1
1487,1,130,169503.0,1,3,2,Lost Customer,5
1493,1,198,343842.7,1,4,2,Lost Customer,5
1495,1,163,1339813.0,1,3,4,Top Lost Customer,1
1496,1,64,319154.9,1,2,2,Lost Customer,4
1497,1,176,556969.0,1,4,3,Top Lost Customer,5
1499,1,137,385059.7,1,3,2,Lost Customer,5
1505,1,141,639182.5,1,3,3,Top Lost Customer,5
1507,1,164,1331252.1,1,3,4,Top Lost Customer,1
1509,1,117,594769.7,1,2,3,Top Lost Customer,4
1511,1,102,1444931.2,1,2,4,Top Lost Customer,1
1512,1,123,707425.7,1,3,3,Top Lost Customer,4
1513,1,230,912868.1,1,4,3,Top Lost Customer,6
1515,1,230,1763920.8,1,4,4,Top Lost Customer,3
1516,1,105,158491.1,1,2,1,Lost Customer,4
1518,1,154,1164347.8,1,3,4,Top Lost Customer,1
1519,1,24,213532.4,1,1,2,Lost Customer,0
1520,1,7,25102.5,1,1,1,Lost Customer,0
1526,1,48,154107.6,1,2,1,Lost Customer,0
1527,1,150,1294871.4,1,3,4,Top Lost Customer,1
1530,1,21,53918.1,1,1,1,Lost Customer,0
1534,1,197,1009567.6,1,4,3,Top Lost Customer,6
1535,1,184,399000.8,1,4,3,Top Lost Customer,5
1536,1,192,1981431.6,1,4,4,Top Lost Customer,3
1539,1,217,1549617.9,1,4,4,Top Lost Customer,6
1540,1,43,422914.0,1,1,3,Top Lost Customer,0
1544,1,196,1183501.9,1,4,4,Top Lost Customer,6
1545,1,194,1414921.3,1,4,4,Top Lost Customer,6
1547,1,126,1287291.1,1,3,4,Top Lost Customer,1
1548,1,35,52848.4,1,1,1,Lost Customer,0
1552,1,128,1227261.5,1,3,4,Top Lost Customer,1
1554,1,63,468151.9,1,2,3,Top Lost Customer,4
1559,1,72,702269.4,1,2,3,Top Lost Customer,4
1561,1,39,65455.7,1,1,1,Lost Customer,0
1562,23,5,12200.0,2,1,1,Customer Needed Attention,8
1565,1,182,329927.0,1,4,2,Lost Customer,5
1566,1,243,960287.8,1,4,3,Top Lost Customer,6
1568,1,20,116398.1,1,1,1,Lost Customer,0
1570,1,85,159614.2,1,2,1,Lost Customer,4
1575,1,171,357494.7,1,4,2,Lost Customer,5
1578,1,50,83150.0,1,2,1,Lost Customer,0
1579,1,91,403877.1,1,2,3,Top Lost Customer,4
1581,1,9,43092.9,1,1,1,Lost Customer,0
1583,1,69,421128.6,1,2,3,Top Lost Customer,4
1584,1,125,167413.4,1,3,2,Lost Customer,5
1588,1,126,224525.4,1,3,2,Lost Customer,5
1589,1,45,55613.9,1,2,1,Lost Customer,0
1590,1,53,203286.8,1,2,2,Lost Customer,0
1592,1,78,114102.1,1,2,1,Lost Customer,4
1597,1,24,60625.4,1,1,1,Lost Customer,0
1599,1,4,43969.8,1,1,1,Lost Customer,0
1601,1,150,258110.3,1,3,2,Lost Customer,5
1602,1,128,248274.1,1,3,2,Lost Customer,5
1603,1,224,716542.6,1,4,3,Top Lost Customer,6
1604,1,129,888623.6,1,3,3,Top Lost Customer,1
1605,1,167,2332457.2,1,3,4,Top Lost Customer,3
1610,1,175,1579983.2,1,4,4,Top Lost Customer,3
1613,27,4,19677.0,2,1,1,Customer Needed Attention,8
1617,1,171,351782.8,1,4,2,Lost Customer,5
1620,1,17,48746.7,1,1,1,Lost Customer,0
1621,1,135,847926.2,1,3,3,Top Lost Customer,1
1625,1,70,282602.8,1,2,2,Lost Customer,4
1626,1,97,861425.5,1,2,3,Top Lost Customer,4
1627,1,105,364213.8,1,2,2,Lost Customer,4
1628,1,161,297387.9,1,3,2,Lost Customer,5
1629,1,5,11575.0,1,1,1,Lost Customer,0
1630,1,144,327022.1,1,3,2,Lost Customer,5
1633,1,34,72982.0,1,1,1,Lost Customer,0
1634,1,90,590764.3,1,2,3,Top Lost Customer,4
1635,1,133,921365.6,1,3,3,Top Lost Customer,1
1637,1,206,390404.0,1,4,3,Top Lost Customer,5
1640,1,13,143734.5,1,1,1,Lost Customer,0
1642,1,24,73532.2,1,1,1,Lost Customer,0
1644,1,233,1028881.7,1,4,4,Top Lost Customer,6
1649,1,89,315517.8,1,2,2,Lost Customer,4
1652,1,148,365364.4,1,3,2,Lost Customer,5
1653,1,71,759180.9,1,2,3,Top Lost Customer,4
1658,1,170,184820.8,1,4,2,Lost Customer,5
1660,1,11,90654.7,1,1,1,Lost Customer,0
1664,1,143,1173792.7,1,3,4,Top Lost Customer,1
1666,1,128,295400.9,1,3,2,Lost Customer,5
1671,1,191,403132.5,1,4,3,Top Lost Customer,5
1673,1,108,198856.7,1,2,2,Lost Customer,4
1674,1,10,28370.5,1,1,1,Lost Customer,0
1675,1,166,282589.1,1,3,2,Lost Customer,5
1678,1,222,1642520.8,1,4,4,Top Lost Customer,6
1680,1,135,1038409.5,1,3,4,Top Lost Customer,1
1682,10,1,900.0,1,1,1,Lost Customer,2
1684,1,125,1435301.2,1,3,4,Top Lost Customer,1
1685,1,3,25457.8,1,1,1,Lost Customer,0
1686,1,157,282530.4,1,3,2,Lost Customer,5
1688,1,170,354513.9,1,4,2,Lost Customer,5
1689,1,135,262011.1,1,3,2,Lost Customer,5
1690,1,7,20792.7,1,1,1,Lost Customer,0
1691,1,5,6225.0,1,1,1,Lost Customer,0
1692,1,24,249980.5,1,1,2,Lost Customer,0
1694,1,171,2901547.4,1,4,4,Top Lost Customer,7
1695,1,198,2556860.3,1,4,4,Top Lost Customer,3
1696,1,23,29125.5,1,1,1,Lost Customer,0
1699,1,195,355795.0,1,4,2,Lost Customer,5
1700,1,4,43170.8,1,1,1,Lost Customer,0
1701,1,175,2063958.5,1,4,4,Top Lost Customer,3
1702,1,47,176350.1,1,2,2,Lost Customer,0
1704,1,6,23296.9,1,1,1,Lost Customer,0
1705,1,135,878829.0,1,3,3,Top Lost Customer,1
1706,1,58,95601.4,1,2,1,Lost Customer,0
1708,1,71,394858.5,1,2,3,Top Lost Customer,4
1713,1,168,621316.0,1,3,3,Top Lost Customer,5
1714,1,63,133923.9,1,2,1,Lost Customer,4
1719,1,117,218033.3,1,2,2,Lost Customer,4
1720,20,8,25100.0,2,1,1,Customer Needed Attention,2
1721,22,34,58200.0,2,1,1,Customer Needed Attention,8
1725,1,27,598854.0,1,1,3,Top Lost Customer,0
1726,1,290,1113394.2,1,4,4,Top Lost Customer,6
1728,1,24,99796.5,1,1,1,Lost Customer,0
1730,1,180,442538.7,1,4,3,Top Lost Customer,5
1731,1,159,312321.7,1,3,2,Lost Customer,5
1741,1,20,46312.3,1,1,1,Lost Customer,0
1742,1,7,77986.3,1,1,1,Lost Customer,0
1743,1,144,240822.5,1,3,2,Lost Customer,5
1749,1,7,165827.3,1,1,2,Lost Customer,0
1750,1,230,1851235.8,1,4,4,Top Lost Customer,3
1756,1,7,64710.1,1,1,1,Lost Customer,0
1757,1,41,856006.3,1,1,3,Top Lost Customer,4
1760,26,2,5471.0,2,1,1,Customer Needed Attention,8
1761,1,195,642286.9,1,4,3,Top Lost Customer,5
1762,1,192,1025075.9,1,4,4,Top Lost Customer,6
1766,1,128,655381.0,1,3,3,Top Lost Customer,5
1767,1,176,1075832.5,1,4,4,Top Lost Customer,1
1768,1,111,592977.7,1,2,3,Top Lost Customer,4
1769,1,45,125871.8,1,2,1,Lost Customer,0
1770,1,124,1004908.7,1,3,3,Top Lost Customer,1
1771,1,191,442376.7,1,4,3,Top Lost Customer,5
1772,1,62,1037787.3,1,2,4,Top Lost Customer,4
1773,1,143,266215.8,1,3,2,Lost Customer,5
1775,1,180,455644.3,1,4,3,Top Lost Customer,5
1778,1,46,314773.2,1,2,2,Lost Customer,0
1779,1,208,1378174.8,1,4,4,Top Lost Customer,6
1780,1,187,1754522.1,1,4,4,Top Lost Customer,3
1782,1,157,378410.4,1,3,2,Lost Customer,5
1784,1,168,405151.6,1,3,3,Top Lost Customer,5
1786,1,172,1177034.5,1,4,4,Top Lost Customer,1
1787,1,216,2655450.0,1,4,4,Top Lost Customer,7
1788,1,113,243348.7,1,2,2,Lost Customer,4
1789,20,26,53500.0,2,1,1,Customer Needed Attention,2
1792,1,119,277471.8,1,2,2,Lost Customer,4
1793,1,28,161432.0,1,1,1,Lost Customer,0
1796,1,7,65635.8,1,1,1,Lost Customer,0
1797,1,99,551387.9,1,2,3,Top Lost Customer,4
1801,1,325,2713583.4,1,4,4,Top Lost Customer,7
1802,1,41,69760.7,1,1,1,Lost Customer,0
1803,1,20,37790.7,1,1,1,Lost Customer,0
1804,1,129,1042165.4,1,3,4,Top Lost Customer,1
1805,1,132,1192320.3,1,3,4,Top Lost Customer,1
1806,1,163,334677.2,1,3,2,Lost Customer,5
1809,1,168,1089492.7,1,3,4,Top Lost Customer,1
1810,1,12,109655.0,1,1,1,Lost Customer,0
1811,1,185,1395745.7,1,4,4,Top Lost Customer,6
1813,1,178,2368614.0,1,4,4,Top Lost Customer,3
1815,1,213,1240882.0,1,4,4,Top Lost Customer,6
1816,1,120,216538.1,1,2,2,Lost Customer,4
1820,1,100,713270.4,1,2,3,Top Lost Customer,4
1821,1,41,367384.3,1,1,2,Lost Customer,0
1822,1,160,316710.1,1,3,2,Lost Customer,5
1824,1,143,1146499.7,1,3,4,Top Lost Customer,1
1825,1,3,13352.7,1,1,1,Lost Customer,0
1826,1,100,777416.7,1,2,3,Top Lost Customer,4
1827,1,131,243488.7,1,3,2,Lost Customer,5
1828,1,129,1649337.6,1,3,4,Top Lost Customer,1
1829,1,192,596013.1,1,4,3,Top Lost Customer,5
1830,1,189,898720.9,1,4,3,Top Lost Customer,6
1831,1,137,324931.1,1,3,2,Lost Customer,5
1834,1,168,1116462.6,1,3,4,Top Lost Customer,1
1835,1,67,382599.0,1,2,2,Lost Customer,4
1837,1,172,1398334.5,1,4,4,Top Lost Customer,1
1838,1,46,501591.2,1,2,3,Top Lost Customer,4
1843,1,224,1345218.2,1,4,4,Top Lost Customer,6
1844,1,157,208409.5,1,3,2,Lost Customer,5
1846,1,16,27198.5,1,1,1,Lost Customer,0
1848,1,90,209893.4,1,2,2,Lost Customer,4
1851,1,179,503870.7,1,4,3,Top Lost Customer,5
1852,1,165,231884.8,1,3,2,Lost Customer,5
1856,1,83,98676.4,1,2,1,Lost Customer,4
1858,1,40,114787.9,1,1,1,Lost Customer,0
1861,1,183,960699.6,1,4,3,Top Lost Customer,6
1862,1,37,661886.2,1,1,3,Top Lost Customer,4
1865,1,105,223824.2,1,2,2,Lost Customer,4
1867,1,4,48259.4,1,1,1,Lost Customer,0
1870,1,77,803141.1,1,2,3,Top Lost Customer,4
1871,1,104,993759.2,1,2,3,Top Lost Customer,1
1874,1,149,183095.7,1,3,2,Lost Customer,5
1875,1,122,240254.3,1,3,2,Lost Customer,4
1877,1,142,278133.7,1,3,2,Lost Customer,5
1878,1,59,399584.6,1,2,3,Top Lost Customer,4
1879,1,105,111961.1,1,2,1,Lost Customer,4
1880,1,131,316100.9,1,3,2,Lost Customer,5
1882,1,161,321002.8,1,3,2,Lost Customer,5
1887,1,174,590198.5,1,4,3,Top Lost Customer,5
1889,1,37,93048.2,1,1,1,Lost Customer,0
1891,1,240,303068.2,1,4,2,Lost Customer,5
1892,1,133,251078.8,1,3,2,Lost Customer,5
1896,1,141,1294486.1,1,3,4,Top Lost Customer,1
1898,1,152,743436.0,1,3,3,Top Lost Customer,5
1901,1,4,28380.7,1,1,1,Lost Customer,0
1902,1,142,708181.8,1,3,3,Top Lost Customer,5
1908,1,73,176169.2,1,2,2,Lost Customer,4
1909,1,225,209499.5,1,4,2,Lost Customer,5
1911,1,73,550444.0,1,2,3,Top Lost Customer,4
1912,1,136,336315.9,1,3,2,Lost Customer,5
1914,1,55,124171.9,1,2,1,Lost Customer,0
1917,19,1,1000.0,2,1,1,Customer Needed Attention,2
1918,1,113,323833.0,1,2,2,Lost Customer,4
1919,1,69,645131.8,1,2,3,Top Lost Customer,4
1925,1,129,317638.3,1,3,2,Lost Customer,5
1926,1,224,423557.1,1,4,3,Top Lost Customer,5
1927,1,13,18536.9,1,1,1,Lost Customer,0
1930,1,154,373770.7,1,3,2,Lost Customer,5
1931,1,172,534863.3,1,4,3,Top Lost Customer,5
1934,1,109,350362.2,1,2,2,Lost Customer,4
1936,1,9,18758.2,1,1,1,Lost Customer,0
1937,1,154,294142.2,1,3,2,Lost Customer,5
1938,1,98,900911.9,1,2,3,Top Lost Customer,1
1940,1,102,215813.0,1,2,2,Lost Customer,4
1941,1,105,864703.4,1,2,3,Top Lost Customer,1
1944,1,188,1322690.3,1,4,4,Top Lost Customer,6
1945,1,4,26921.0,1,1,1,Lost Customer,0
1947,1,120,311510.2,1,2,2,Lost Customer,4
1949,1,156,527798.1,1,3,3,Top Lost Customer,5
1952,1,117,833910.6,1,2,3,Top Lost Customer,1
1955,1,38,51684.7,1,1,1,Lost Customer,0
1958,1,51,120700.0,1,2,1,Lost Customer,0
1959,1,141,319269.1,1,3,2,Lost Customer,5
1961,1,7,25767.8,1,1,1,Lost Customer,0
1965,1,202,1935355.9,1,4,4,Top Lost Customer,3
1966,1,199,1550865.8,1,4,4,Top Lost Customer,6
1967,1,38,411256.5,1,1,3,Top Lost Customer,0
1969,1,109,487709.9,1,2,3,Top Lost Customer,4
1970,1,156,1194006.1,1,3,4,Top Lost Customer,1
1971,1,17,83536.8,1,1,1,Lost Customer,0
1972,1,179,365276.3,1,4,2,Lost Customer,5
1974,1,12,31264.5,1,1,1,Lost Customer,0
1975,1,117,477477.0,1,2,3,Top Lost Customer,4
1978,1,252,2211420.2,1,4,4,Top Lost Customer,3
1979,1,165,196214.4,1,3,2,Lost Customer,5
1981,1,128,149730.1,1,3,1,Lost Customer,5
1984,1,117,721567.9,1,2,3,Top Lost Customer,4
1986,1,40,225629.6,1,1,2,Lost Customer,0
1987,1,100,830350.8,1,2,3,Top Lost Customer,4
1989,1,57,104012.1,1,2,1,Lost Customer,0
1990,1,146,182855.7,1,3,2,Lost Customer,5
1993,1,54,371809.4,1,2,2,Lost Customer,4
1994,1,29,423582.2,1,1,3,Top Lost Customer,0
1998,1,150,1468327.6,1,3,4,Top Lost Customer,1
1999,1,195,1525490.0,1,4,4,Top Lost Customer,6
2001,1,103,1614893.7,1,2,4,Top Lost Customer,1
2002,1,151,373507.4,1,3,2,Lost Customer,5
2003,1,4,95681.9,1,1,1,Lost Customer,0
2008,1,207,839367.1,1,4,3,Top Lost Customer,6
2009,1,122,956953.7,1,3,3,Top Lost Customer,1
2010,1,108,265530.4,1,2,2,Lost Customer,4
2011,1,206,189852.2,1,4,2,Lost Customer,5
2015,1,4,16919.9,1,1,1,Lost Customer,0
2018,1,32,77203.2,1,1,1,Lost Customer,0
2020,1,136,290372.5,1,3,2,Lost Customer,5
2022,1,153,263859.1,1,3,2,Lost Customer,5
2023,1,289,1767721.5,1,4,4,Top Lost Customer,6
2025,1,72,478733.4,1,2,3,Top Lost Customer,4
2027,1,52,113329.4,1,2,1,Lost Customer,0
2028,1,32,216446.6,1,1,2,Lost Customer,0
2029,17,31,66200.0,2,1,1,Customer Needed Attention,2
2030,1,77,701507.5,1,2,3,Top Lost Customer,4
2037,1,200,1139573.1,1,4,4,Top Lost Customer,6
2038,1,167,355684.5,1,3,2,Lost Customer,5
2039,1,68,399270.4,1,2,3,Top Lost Customer,4
2041,1,21,50550.5,1,1,1,Lost Customer,0
2043,1,4,19538.1,1,1,1,Lost Customer,0
2044,1,62,505837.2,1,2,3,Top Lost Customer,4
2047,1,33,70539.5,1,1,1,Lost Customer,0
2050,1,209,921679.4,1,4,3,Top Lost Customer,6
2051,24,2,11000.0,2,1,1,Customer Needed Attention,8
2052,1,181,535181.3,1,4,3,Top Lost Customer,5
2054,1,63,451819.5,1,2,3,Top Lost Customer,4
2056,1,169,1994531.1,1,3,4,Top Lost Customer,3
2059,1,62,322625.6,1,2,2,Lost Customer,4
2061,1,187,323095.6,1,4,2,Lost Customer,5
2063,1,126,275820.9,1,3,2,Lost Customer,5
2067,1,99,233067.7,1,2,2,Lost Customer,4
2068,1,227,288651.2,1,4,2,Lost Customer,5
2070,1,194,933417.5,1,4,3,Top Lost Customer,6
2072,1,130,1306127.4,1,3,4,Top Lost Customer,1
2077,1,52,111393.7,1,2,1,Lost Customer,0
2078,1,161,917905.8,1,3,3,Top Lost Customer,1
2082,1,208,1938827.2,1,4,4,Top Lost Customer,3
2087,1,195,2309953.2,1,4,4,Top Lost Customer,3
