CustomerID,Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,rfm_segment,Cluster
13627.0,59,94,1624.02,2,3,4,Top Customer Needed Attention,8
13629.0,23,59,7792.36,3,3,4,Top Loyal Customer,0
13630.0,5,80,1995.68,4,3,4,Top Recent Customer,0
13631.0,100,12,3021.77,2,1,4,Top Customer Needed Attention,8
13632.0,25,146,2114.68,3,4,4,Champion,0
13634.0,33,186,1547.3600000000001,3,4,3,Top Loyal Customer,0
13635.0,68,62,1071.03,2,3,3,Top Customer Needed Attention,8
13636.0,37,64,941.62,3,3,3,Top Loyal Customer,0
13637.0,52,99,804.3,2,3,3,Top Customer Needed Attention,0
13638.0,16,8,122.64,4,1,1,Recent Customer,0
13639.0,74,40,1033.34,2,2,3,Top Customer Needed Attention,8
13642.0,216,57,312.28,1,3,2,Lost Customer,6
13643.0,31,28,519.44,3,2,2,Loyal Customer,0
13644.0,9,148,2597.52,4,4,4,Champion,0
13645.0,120,5,252.1,2,1,1,Customer Needed Attention,8
13647.0,10,79,1640.22,4,3,4,Top Recent Customer,0
13649.0,257,23,346.6,1,2,2,Lost Customer,1
13650.0,17,98,1809.34,4,3,4,Top Recent Customer,0
13651.0,35,6,94.2,3,1,1,Loyal Customer,0
13652.0,46,63,1095.08,3,3,3,Top Loyal Customer,0
13654.0,43,166,2707.33,3,4,4,Champion,0
13655.0,114,56,932.97,2,3,3,Top Customer Needed Attention,8
13656.0,165,49,379.65,1,3,2,Lost Customer,6
13657.0,11,16,382.14,4,1,2,Recent Customer,0
13658.0,10,112,2421.47,4,4,4,Champion,0
13659.0,197,107,1540.65,1,4,3,Top Lost Customer,6
13662.0,86,57,862.58,2,3,3,Top Customer Needed Attention,8
13663.0,179,13,189.47,1,1,1,Lost Customer,6
13666.0,60,12,84.65,2,1,1,Customer Needed Attention,8
13667.0,149,83,299.05,1,3,2,Lost Customer,6
13668.0,3,494,6162.31,4,4,4,Champion,4
13669.0,51,9,218.55,2,1,1,Customer Needed Attention,8
13670.0,75,25,349.7,2,2,2,Customer Needed Attention,8
13672.0,301,16,-71.46,1,1,1,Lost Customer,1
13673.0,19,60,387.44,3,3,2,Loyal Customer,0
13675.0,151,25,486.82000000000005,1,2,2,Lost Customer,6
13678.0,152,16,232.6,1,1,1,Lost Customer,6
13680.0,1,215,2199.01,4,4,4,Champion,0
13681.0,18,57,827.83,3,3,3,Top Loyal Customer,0
13682.0,187,3,59.5,1,1,1,Lost Customer,6
13684.0,286,30,62.13,1,2,1,Lost Customer,1
13685.0,3,39,3119.44,4,2,4,Top Recent Customer,0
13686.0,183,8,72.0,1,1,1,Lost Customer,6
13689.0,63,6,910.0,2,1,3,Top Customer Needed Attention,8
13690.0,59,9,172.25,2,1,1,Customer Needed Attention,8
13692.0,25,55,1466.8700000000001,3,3,3,Top Loyal Customer,0
13693.0,325,4,-32.0,1,1,1,Lost Customer,1
13694.0,4,584,62690.54,4,4,4,Champion,5
13695.0,31,90,2504.13,3,3,4,Top Loyal Customer,0
13697.0,39,12,151.29999999999998,3,1,1,Loyal Customer,0
13699.0,155,14,308.58000000000004,1,1,2,Lost Customer,6
13700.0,26,194,2248.63,3,4,4,Champion,0
13703.0,318,1,99.5,1,1,1,Lost Customer,1
13704.0,5,135,2295.31,4,4,4,Champion,0
13705.0,8,28,711.86,4,2,3,Top Recent Customer,0
13706.0,303,20,330.79,1,2,2,Lost Customer,1
13707.0,267,48,806.41,1,3,3,Top Lost Customer,1
13708.0,271,49,285.33,1,3,1,Lost Customer,1
13709.0,4,345,6228.71,4,4,4,Champion,4
13710.0,32,8,180.48,3,1,1,Loyal Customer,0
13711.0,219,13,252.06,1,1,1,Lost Customer,6
13712.0,247,10,228.84,1,1,1,Lost Customer,1
13715.0,281,107,1051.99,1,4,3,Top Lost Customer,1
13716.0,269,21,138.28,1,2,1,Lost Customer,1
13717.0,32,103,1432.26,3,4,3,Top Loyal Customer,0
13718.0,246,12,306.55,1,1,2,Lost Customer,1
13719.0,15,60,1041.68,4,3,3,Top Recent Customer,0
13720.0,117,43,799.9,2,3,3,Top Customer Needed Attention,8
13721.0,36,28,524.14,3,2,2,Loyal Customer,0
13722.0,120,86,2369.16,2,3,4,Top Customer Needed Attention,8
13723.0,217,6,199.85000000000002,1,1,1,Lost Customer,6
13725.0,50,118,1809.81,3,4,4,Champion,0
13726.0,39,42,1079.6599999999999,3,3,3,Top Loyal Customer,0
13727.0,29,20,333.48,3,2,2,Loyal Customer,0
13728.0,37,63,1016.14,3,3,3,Top Loyal Customer,0
13730.0,136,43,752.6,2,3,3,Top Customer Needed Attention,6
13731.0,219,38,610.59,1,2,2,Lost Customer,6
13732.0,28,33,491.86,3,2,2,Loyal Customer,0
13735.0,25,207,2764.48,3,4,4,Champion,0
13736.0,5,193,721.9,4,4,3,Top Recent Customer,0
13737.0,200,30,339.59999999999997,1,2,2,Lost Customer,6
13739.0,18,3,216.9,3,1,1,Loyal Customer,0
13740.0,241,23,350.75,1,2,2,Lost Customer,6
13741.0,72,35,666.33,2,2,3,Top Customer Needed Attention,8
13742.0,17,315,3079.27,4,4,4,Champion,4
13743.0,3,42,1340.1499999999999,4,3,3,Top Recent Customer,0
13744.0,95,63,1080.52,2,3,3,Top Customer Needed Attention,8
13745.0,151,26,291.54,1,2,1,Lost Customer,6
13747.0,374,1,79.6,1,1,1,Lost Customer,1
13748.0,96,28,948.25,2,2,3,Top Customer Needed Attention,8
13750.0,54,24,1647.26,2,2,4,Top Customer Needed Attention,8
13751.0,288,9,296.25,1,1,2,Lost Customer,1
13752.0,124,75,1175.38,2,3,3,Top Customer Needed Attention,8
13753.0,288,35,741.26,1,2,3,Top Lost Customer,1
13754.0,152,12,282.59999999999997,1,1,1,Lost Customer,6
13755.0,4,322,2101.39,4,4,4,Champion,4
13756.0,2,143,5145.12,4,4,4,Champion,0
13758.0,12,117,3190.55,4,4,4,Champion,0
13759.0,33,25,659.4100000000001,3,2,3,Top Loyal Customer,0
13760.0,54,57,286.79,2,3,1,Customer Needed Attention,8
13761.0,50,70,1070.65,3,3,3,Top Loyal Customer,8
13762.0,204,14,3.552713678800501e-15,1,1,1,Lost Customer,6
13763.0,63,17,1689.46,2,1,4,Top Customer Needed Attention,8
13764.0,71,207,1519.42,2,4,3,Top Customer Needed Attention,0
13767.0,2,399,16945.71,4,4,4,Champion,4
13769.0,2,143,2771.87,4,4,4,Champion,0
13771.0,64,120,2631.7,2,4,4,Champion,8
13772.0,34,173,1122.63,3,4,3,Top Loyal Customer,0
13774.0,82,22,345.0,2,2,2,Customer Needed Attention,8
13777.0,1,219,25748.350000000002,4,4,4,Champion,4
13778.0,103,9,178.7,2,1,1,Customer Needed Attention,8
13780.0,7,57,360.01,4,3,2,Recent Customer,0
13781.0,251,17,127.84,1,1,1,Lost Customer,1
13782.0,13,113,908.86,4,4,3,Top Recent Customer,0
13784.0,10,31,2462.79,4,2,4,Top Recent Customer,0
13786.0,367,7,230.39999999999998,1,1,1,Lost Customer,1
13787.0,76,31,309.04,2,2,2,Customer Needed Attention,8
13790.0,4,45,348.8,4,3,2,Recent Customer,0
13791.0,43,17,1047.68,3,1,3,Top Loyal Customer,8
13792.0,66,13,195.55,2,1,1,Customer Needed Attention,8
13798.0,1,438,36352.87,4,4,4,Champion,4
13799.0,117,39,688.86,2,2,3,Top Customer Needed Attention,8
13800.0,310,33,558.32,1,2,2,Lost Customer,1
13801.0,67,23,324.8,2,2,2,Customer Needed Attention,8
13802.0,138,66,3906.27,2,3,4,Top Customer Needed Attention,6
13803.0,255,17,277.07,1,1,1,Lost Customer,1
13804.0,31,135,2588.39,3,4,4,Champion,0
13805.0,52,13,924.6,2,1,3,Top Customer Needed Attention,8
13806.0,64,10,256.38,2,1,1,Customer Needed Attention,8
13807.0,367,7,112.6,1,1,1,Lost Customer,1
13808.0,6,76,1747.66,4,3,4,Top Recent Customer,0
13809.0,305,12,155.05,1,1,1,Lost Customer,1
13810.0,29,36,899.51,3,2,3,Top Loyal Customer,0
13811.0,184,14,591.75,1,1,2,Lost Customer,6
13812.0,42,36,539.0,3,2,2,Loyal Customer,0
13813.0,40,71,1353.41,3,3,3,Top Loyal Customer,0
13814.0,56,58,1562.12,2,3,3,Top Customer Needed Attention,8
13815.0,22,177,4014.91,3,4,4,Champion,0
13816.0,24,33,555.04,3,2,2,Loyal Customer,0
13817.0,29,24,382.98,3,2,2,Loyal Customer,0
13819.0,302,36,1140.35,1,2,3,Top Lost Customer,1
13821.0,145,59,385.64,1,3,2,Lost Customer,6
13822.0,6,96,632.0,4,3,2,Recent Customer,0
13823.0,19,40,957.66,3,2,3,Top Loyal Customer,0
13824.0,33,46,1698.94,3,3,4,Top Loyal Customer,0
13826.0,158,12,174.65,1,1,1,Lost Customer,6
13827.0,58,92,409.8,2,3,2,Customer Needed Attention,8
13828.0,22,15,209.49,3,1,1,Loyal Customer,0
13829.0,359,1,-102.0,1,1,1,Lost Customer,1
13831.0,16,72,2198.45,4,3,4,Top Recent Customer,0
13832.0,18,4,40.949999999999996,3,1,1,Loyal Customer,0
13833.0,159,28,383.85,1,2,2,Lost Customer,6
13835.0,25,55,834.57,3,3,3,Top Loyal Customer,0
13837.0,212,18,266.59000000000003,1,2,1,Lost Customer,6
13838.0,6,165,674.82,4,4,3,Top Recent Customer,0
13841.0,253,1,85.0,1,1,1,Lost Customer,1
13842.0,59,206,3385.62,2,4,4,Champion,0
13844.0,11,20,361.62,4,2,2,Recent Customer,0
13845.0,65,9,312.98,2,1,2,Customer Needed Attention,8
13846.0,25,58,847.61,3,3,3,Top Loyal Customer,0
13848.0,92,5,1255.0,2,1,3,Top Customer Needed Attention,8
13849.0,52,101,1537.95,2,4,3,Top Customer Needed Attention,0
13850.0,88,94,1586.81,2,3,3,Top Customer Needed Attention,8
13851.0,96,81,2651.46,2,3,4,Top Customer Needed Attention,8
13853.0,9,24,1056.94,4,2,3,Top Recent Customer,0
13854.0,9,114,8025.0199999999995,4,4,4,Champion,0
13856.0,169,17,363.4,1,1,2,Lost Customer,6
13858.0,57,11,216.17,2,1,1,Customer Needed Attention,8
13859.0,326,28,201.16,1,2,1,Lost Customer,1
13860.0,1,77,1240.0,4,3,3,Top Recent Customer,0
13862.0,18,142,2187.31,3,4,4,Champion,0
13863.0,245,22,299.56,1,2,2,Lost Customer,6
13865.0,58,30,501.56,2,2,2,Customer Needed Attention,8
13866.0,74,7,145.67000000000002,2,1,1,Customer Needed Attention,8
13867.0,31,60,1005.09,3,3,3,Top Loyal Customer,0
13868.0,7,33,3192.54,4,2,4,Top Recent Customer,0
13869.0,123,304,3083.65,2,4,4,Champion,8
13870.0,2,118,2751.25,4,4,4,Champion,0
13871.0,23,338,6389.8,3,4,4,Champion,4
13873.0,120,24,381.7,2,2,2,Customer Needed Attention,8
13874.0,358,18,540.45,1,2,2,Lost Customer,1
13875.0,54,104,1786.79,2,4,4,Champion,0
13876.0,64,7,122.7,2,1,1,Customer Needed Attention,8
13877.0,86,3,117.24,2,1,1,Customer Needed Attention,8
13878.0,55,35,1271.57,2,2,3,Top Customer Needed Attention,8
13880.0,21,165,3219.77,3,4,4,Champion,0
13881.0,4,180,16989.52,4,4,4,Champion,4
13882.0,3,66,1131.28,4,3,3,Top Recent Customer,0
13883.0,1,155,2538.75,4,4,4,Champion,0
13884.0,7,60,781.3000000000001,4,3,3,Top Recent Customer,0
13885.0,189,28,506.8,1,2,2,Lost Customer,6
13886.0,71,16,243.56,2,1,1,Customer Needed Attention,8
13887.0,204,19,349.55,1,2,2,Lost Customer,6
13888.0,120,39,595.67,2,2,2,Customer Needed Attention,8
13889.0,93,15,416.90000000000003,2,1,2,Customer Needed Attention,8
13890.0,1,114,1860.8600000000001,4,4,4,Champion,0
13892.0,27,27,632.97,3,2,2,Loyal Customer,0
13893.0,298,21,821.1,1,2,3,Top Lost Customer,1
13894.0,22,30,535.97,3,2,2,Loyal Customer,0
13895.0,21,119,2588.12,3,4,4,Champion,0
13897.0,50,17,311.16,3,1,2,Loyal Customer,8
13898.0,326,12,155.93,1,1,1,Lost Customer,1
13899.0,16,19,388.52,4,2,2,Recent Customer,0
13900.0,183,43,740.95,1,3,3,Top Lost Customer,6
13901.0,72,149,2867.2,2,4,4,Champion,8
13904.0,37,26,332.64,3,2,2,Loyal Customer,0
13908.0,80,126,2347.05,2,4,4,Champion,8
13911.0,57,148,2580.91,2,4,4,Champion,0
13914.0,4,34,613.95,4,2,2,Recent Customer,0
13917.0,50,18,272.04,3,2,1,Loyal Customer,8
13918.0,50,30,1212.8400000000001,3,2,3,Top Loyal Customer,8
13919.0,53,33,350.15999999999997,2,2,2,Customer Needed Attention,8
13922.0,352,7,172.25,1,1,1,Lost Customer,1
13923.0,54,20,351.13,2,2,2,Customer Needed Attention,8
13924.0,2,137,1682.08,4,4,4,Champion,0
13925.0,36,45,616.65,3,3,2,Loyal Customer,0
13926.0,23,11,223.85000000000002,3,1,1,Loyal Customer,0
13927.0,75,21,348.99,2,2,2,Customer Needed Attention,8
13928.0,11,27,464.57,4,2,2,Recent Customer,0
13929.0,169,10,802.85,1,1,3,Top Lost Customer,6
13930.0,58,17,337.34,2,1,2,Customer Needed Attention,8
13931.0,86,59,1230.93,2,3,3,Top Customer Needed Attention,8
13932.0,295,16,307.4,1,1,2,Lost Customer,1
13933.0,109,23,608.7900000000001,2,2,2,Customer Needed Attention,8
13934.0,264,31,922.1,1,2,3,Top Lost Customer,1
13936.0,171,27,361.28,1,2,2,Lost Customer,6
13937.0,169,9,158.85,1,1,1,Lost Customer,6
13938.0,35,7,71.66,3,1,1,Loyal Customer,0
13939.0,23,46,556.75,3,3,2,Loyal Customer,0
13940.0,17,49,839.14,4,3,3,Top Recent Customer,0
13941.0,22,47,4912.41,3,3,4,Top Loyal Customer,0
13946.0,79,11,561.5699999999999,2,1,2,Customer Needed Attention,8
13947.0,65,5,90.6,2,1,1,Customer Needed Attention,8
13948.0,361,3,102.0,1,1,1,Lost Customer,1
13949.0,3,160,2427.32,4,4,4,Champion,0
13950.0,11,36,728.56,4,2,3,Top Recent Customer,0
13951.0,176,39,674.45,1,2,3,Top Lost Customer,6
13952.0,211,138,3246.091,1,4,4,Top Lost Customer,6
13953.0,7,20,3515.68,4,2,4,Top Recent Customer,0
13954.0,2,30,378.59,4,2,2,Recent Customer,0
13955.0,154,33,322.96,1,2,2,Lost Customer,6
13956.0,5,147,1019.27,4,4,3,Top Recent Customer,0
13958.0,372,5,-102.45,1,1,1,Lost Customer,1
13959.0,79,90,594.04,2,3,2,Customer Needed Attention,8
13960.0,21,12,230.22,3,1,1,Loyal Customer,0
13962.0,22,11,169.55,3,1,1,Loyal Customer,0
13963.0,308,35,664.54,1,2,3,Top Lost Customer,1
13967.0,146,2,80.7,1,1,1,Lost Customer,6
13969.0,7,626,8956.92,4,4,4,Champion,4
13971.0,9,158,2702.2200000000003,4,4,4,Champion,0
13972.0,71,15,190.25,2,1,1,Customer Needed Attention,8
13973.0,287,11,264.7,1,1,1,Lost Customer,1
13974.0,49,28,413.59000000000003,3,2,2,Loyal Customer,8
13975.0,31,331,2438.19,3,4,4,Champion,4
13976.0,207,10,357.98,1,1,2,Lost Customer,6
13978.0,15,15,196.79000000000002,4,1,1,Recent Customer,0
13979.0,73,54,869.87,2,3,3,Top Customer Needed Attention,8
13980.0,60,11,200.14,2,1,1,Customer Needed Attention,8
13982.0,39,115,1861.11,3,4,4,Champion,0
13983.0,30,112,2590.46,3,4,4,Champion,0
13984.0,27,17,488.03,3,1,2,Loyal Customer,0
13985.0,4,353,7024.53,4,4,4,Champion,4
13986.0,17,13,320.46,4,1,2,Recent Customer,0
13988.0,20,239,4098.8,3,4,4,Champion,0
13989.0,66,41,1266.08,2,2,3,Top Customer Needed Attention,8
13990.0,213,16,311.3,1,1,2,Lost Customer,6
13991.0,12,84,847.54,4,3,3,Top Recent Customer,0
13992.0,30,5,76.8,3,1,1,Loyal Customer,0
13993.0,32,125,3409.66,3,4,4,Champion,0
13994.0,4,148,2274.14,4,4,4,Champion,0
13995.0,15,87,1383.49,4,3,3,Top Recent Customer,0
13999.0,10,212,3865.26,4,4,4,Champion,0
14000.0,206,16,633.71,1,1,2,Lost Customer,6
14001.0,46,40,2030.3300000000002,3,2,4,Top Loyal Customer,0
14002.0,134,47,529.73,2,3,2,Customer Needed Attention,6
14004.0,43,171,4582.64,3,4,4,Champion,0
14005.0,10,84,2874.72,4,3,4,Top Recent Customer,0
14006.0,116,30,962.19,2,2,3,Top Customer Needed Attention,8
14009.0,198,44,685.9300000000001,1,3,3,Top Lost Customer,6
14012.0,278,11,328.8,1,1,2,Lost Customer,1
14013.0,110,34,473.02,2,2,2,Customer Needed Attention,8
14014.0,77,39,505.18,2,2,2,Customer Needed Attention,8
14015.0,53,20,917.34,2,2,3,Top Customer Needed Attention,8
14016.0,154,162,4328.46,1,4,4,Top Lost Customer,6
14019.0,47,68,1398.96,3,3,3,Top Loyal Customer,0
14020.0,17,39,642.8,4,2,2,Recent Customer,0
14021.0,155,22,631.9,1,2,2,Lost Customer,6
14022.0,225,28,440.0,1,2,2,Lost Customer,6
14023.0,7,31,584.07,4,2,2,Recent Customer,0
14024.0,122,16,327.7,2,1,2,Customer Needed Attention,8
14027.0,61,6,104.82,2,1,1,Customer Needed Attention,8
14029.0,63,15,467.66,2,1,2,Customer Needed Attention,8
14030.0,18,242,2358.84,3,4,4,Champion,0
14031.0,7,258,14634.640000000001,4,4,4,Champion,4
14032.0,2,152,2929.84,4,4,4,Champion,0
14034.0,22,89,509.09,3,3,2,Loyal Customer,0
14035.0,29,66,1428.02,3,3,3,Top Loyal Customer,0
14036.0,285,38,626.65,1,2,2,Lost Customer,1
14037.0,176,28,147.20000000000002,1,2,1,Lost Customer,6
14038.0,78,93,1554.48,2,3,3,Top Customer Needed Attention,8
14039.0,33,6,152.2,3,1,1,Loyal Customer,0
14040.0,41,235,3487.59,3,4,4,Champion,0
14041.0,266,21,141.41,1,2,1,Lost Customer,1
14044.0,27,206,646.42,3,4,3,Top Loyal Customer,0
14045.0,109,6,1659.75,2,1,4,Top Customer Needed Attention,8
14046.0,284,14,154.99,1,1,1,Lost Customer,1
14047.0,9,34,1290.01,4,2,3,Top Recent Customer,0
14048.0,277,88,375.13,1,3,2,Lost Customer,1
14049.0,17,495,5536.15,4,4,4,Champion,4
14050.0,32,54,746.36,3,3,3,Top Loyal Customer,0
14051.0,1,215,15477.34,4,4,4,Champion,4
14052.0,20,56,225.36,3,3,1,Loyal Customer,0
14053.0,124,4,260.25,2,1,1,Customer Needed Attention,8
14054.0,65,6,92.46,2,1,1,Customer Needed Attention,8
14055.0,106,10,725.6400000000001,2,1,3,Top Customer Needed Attention,8
14056.0,1,1110,8062.46,4,4,4,Champion,4
14057.0,24,290,6141.099999999999,3,4,4,Champion,4
14059.0,267,8,183.6,1,1,1,Lost Customer,1
14060.0,5,203,6135.38,4,4,4,Champion,0
14062.0,10,111,10464.85,4,4,4,Champion,0
14064.0,29,79,1168.92,3,3,3,Top Loyal Customer,0
14066.0,267,7,152.55,1,1,1,Lost Customer,1
14067.0,64,52,374.7,2,3,2,Customer Needed Attention,8
14068.0,320,24,265.85,1,2,1,Lost Customer,1
14071.0,4,332,1306.16,4,4,3,Top Recent Customer,4
14073.0,21,14,139.54,3,1,1,Loyal Customer,0
14075.0,5,43,942.26,4,3,3,Top Recent Customer,0
14076.0,129,44,118.67,2,3,1,Customer Needed Attention,8
14077.0,41,42,499.41999999999996,3,3,2,Loyal Customer,0
14078.0,102,65,1049.37,2,3,3,Top Customer Needed Attention,8
14079.0,125,12,375.1,2,1,2,Customer Needed Attention,8
14080.0,33,4,45.599999999999994,3,1,1,Loyal Customer,0
14081.0,267,153,891.77,1,4,3,Top Lost Customer,1
14082.0,365,29,182.25,1,2,1,Lost Customer,1
14083.0,4,177,1002.9,4,4,3,Top Recent Customer,0
14085.0,2,449,4408.54,4,4,4,Champion,4
14087.0,3,69,178.72,4,3,1,Recent Customer,0
14088.0,10,590,50415.49,4,4,4,Champion,5
14089.0,57,13,158.75,2,1,1,Customer Needed Attention,8
14090.0,325,1,76.32000000000001,1,1,1,Lost Customer,1
14092.0,8,217,4063.1,4,4,4,Champion,0
14093.0,12,100,433.86,4,4,2,Recent Customer,0
14096.0,4,5128,57120.909999999996,4,4,4,Champion,2
14098.0,37,21,147.35,3,2,1,Loyal Customer,0
14099.0,16,252,3092.9700000000003,4,4,4,Champion,0
14100.0,138,25,191.95000000000002,2,2,1,Customer Needed Attention,6
14101.0,74,35,5976.79,2,2,4,Top Customer Needed Attention,8
14102.0,5,63,1060.33,4,3,3,Top Recent Customer,0
14104.0,155,21,216.20999999999998,1,2,1,Lost Customer,6
14105.0,85,76,1260.33,2,3,3,Top Customer Needed Attention,8
14107.0,52,124,2688.48,2,4,4,Champion,0
14108.0,31,35,594.16,3,2,2,Loyal Customer,0
14109.0,23,14,80.2,3,1,1,Loyal Customer,0
14110.0,4,157,5669.65,4,4,4,Champion,0
14111.0,14,11,688.6,4,1,3,Top Recent Customer,0
14112.0,23,173,2774.17,3,4,4,Champion,0
14113.0,4,40,1377.92,4,2,3,Top Recent Customer,0
14114.0,274,15,386.53,1,1,2,Lost Customer,1
14116.0,20,72,1382.74,3,3,3,Top Loyal Customer,0
14117.0,144,3,90.0,1,1,1,Lost Customer,6
14119.0,354,1,-19.9,1,1,1,Lost Customer,1
14121.0,4,161,2740.3,4,4,4,Champion,0
14124.0,84,5,419.58000000000004,2,1,2,Customer Needed Attention,8
14125.0,11,166,2720.63,4,4,4,Champion,0
14126.0,8,16,643.6300000000001,4,1,2,Recent Customer,0
14127.0,123,44,709.71,2,3,3,Top Customer Needed Attention,8
14128.0,61,46,637.5,2,3,2,Customer Needed Attention,8
14129.0,2,52,1123.8600000000001,4,3,3,Top Recent Customer,0
14130.0,319,66,480.91,1,3,2,Lost Customer,1
14132.0,2,201,3580.13,4,4,4,Champion,0
14133.0,130,30,590.3399999999999,2,2,2,Customer Needed Attention,8
14135.0,2,134,4690.31,4,4,4,Champion,0
14138.0,2,46,965.8800000000001,4,3,3,Top Recent Customer,0
14139.0,46,26,415.82,3,2,2,Loyal Customer,8
14140.0,4,67,920.05,4,3,3,Top Recent Customer,0
14141.0,3,46,879.0300000000001,4,3,3,Top Recent Customer,0
14142.0,373,22,311.81,1,2,2,Lost Customer,1
14143.0,134,7,115.8,2,1,1,Customer Needed Attention,6
14145.0,47,12,3148.2,3,1,4,Top Loyal Customer,8
14146.0,9,245,2949.57,4,4,4,Champion,0
14147.0,49,6,468.4,3,1,2,Loyal Customer,8
14148.0,234,3,157.2,1,1,1,Lost Customer,6
14149.0,213,40,259.43,1,2,1,Lost Customer,6
14150.0,36,26,658.64,3,2,3,Top Loyal Customer,0
14152.0,75,50,611.09,2,3,2,Customer Needed Attention,8
14154.0,239,52,1345.62,1,3,3,Top Lost Customer,6
14155.0,266,6,118.75,1,1,1,Lost Customer,1
14156.0,10,1415,113214.59,4,4,4,Champion,5
14157.0,20,47,392.44,3,3,2,Loyal Customer,0
14158.0,40,41,507.66,3,2,2,Loyal Customer,0
14159.0,20,1183,4615.64,3,4,4,Champion,4
14161.0,216,104,1097.6200000000001,1,4,3,Top Lost Customer,6
14162.0,174,25,289.36,1,2,1,Lost Customer,6
14163.0,87,52,2445.91,2,3,4,Top Customer Needed Attention,8
14164.0,71,29,1631.77,2,2,4,Top Customer Needed Attention,8
14165.0,276,24,120.44,1,2,1,Lost Customer,1
14167.0,39,50,562.59,3,3,2,Loyal Customer,0
14171.0,98,58,363.79,2,3,2,Customer Needed Attention,8
14173.0,11,29,450.84,4,2,2,Recent Customer,0
14174.0,33,26,134.46,3,2,1,Loyal Customer,0
14175.0,51,164,3108.06,2,4,4,Champion,0
14176.0,297,32,574.0,1,2,2,Lost Customer,1
14177.0,85,42,544.51,2,3,2,Customer Needed Attention,8
14178.0,9,318,1600.26,4,4,3,Top Recent Customer,4
14179.0,41,157,701.57,3,4,3,Top Loyal Customer,0
14180.0,11,248,4640.77,4,4,4,Champion,0
14184.0,67,24,452.89,2,2,2,Customer Needed Attention,8
14185.0,331,3,197.65,1,1,1,Lost Customer,1
14188.0,9,71,2018.91,4,3,4,Top Recent Customer,0
14189.0,2,277,4604.31,4,4,4,Champion,4
14191.0,2,263,4660.01,4,4,4,Champion,4
14193.0,68,42,853.39,2,3,3,Top Customer Needed Attention,8
14194.0,5,604,11216.75,4,4,4,Champion,4
14195.0,202,8,962.7,1,1,3,Top Lost Customer,6
14196.0,107,6,335.52,2,1,2,Customer Needed Attention,8
14198.0,4,44,663.5,4,3,3,Top Recent Customer,0
14199.0,218,2,185.39999999999998,1,1,1,Lost Customer,6
14201.0,60,39,688.04,2,2,3,Top Customer Needed Attention,8
14204.0,2,39,150.61,4,2,1,Recent Customer,0
14205.0,11,39,218.78,4,2,1,Recent Customer,0
14206.0,239,21,308.26,1,2,2,Lost Customer,6
14208.0,95,10,151.74,2,1,1,Customer Needed Attention,8
14209.0,11,88,2067.13,4,3,4,Top Recent Customer,0
14210.0,91,103,1900.89,2,4,4,Champion,8
14211.0,53,118,2208.3,2,4,4,Champion,0
14212.0,90,9,1070.48,2,1,3,Top Customer Needed Attention,8
14213.0,372,5,-1192.2,1,1,1,Lost Customer,1
14214.0,31,70,1000.23,3,3,3,Top Loyal Customer,0
14215.0,12,109,1777.92,4,4,4,Champion,0
14216.0,3,59,1839.3,4,3,4,Top Recent Customer,0
14217.0,2,107,1925.3600000000001,4,4,4,Champion,0
14218.0,43,12,169.48000000000002,3,1,1,Loyal Customer,8
14219.0,4,7,89.94,4,1,1,Recent Customer,0
14220.0,247,21,632.4,1,2,2,Lost Customer,1
14221.0,42,194,3427.85,3,4,4,Champion,0
14222.0,177,41,683.17,1,2,3,Top Lost Customer,6
14223.0,92,61,975.23,2,3,3,Top Customer Needed Attention,8
14224.0,110,113,1009.73,2,4,3,Top Customer Needed Attention,8
14226.0,29,72,2184.2400000000002,3,3,4,Top Loyal Customer,0
14227.0,26,183,3315.71,3,4,4,Champion,0
14229.0,52,43,1450.6,2,3,3,Top Customer Needed Attention,8
14231.0,179,54,822.0600000000001,1,3,3,Top Lost Customer,6
14232.0,32,118,2043.93,3,4,4,Champion,0
14233.0,44,36,1447.51,3,2,3,Top Loyal Customer,0
14234.0,22,147,754.12,3,4,3,Top Loyal Customer,0
14235.0,10,80,3093.86,4,3,4,Top Recent Customer,0
14236.0,81,15,490.86,2,1,2,Customer Needed Attention,8
14237.0,373,9,161.0,1,1,1,Lost Customer,1
14238.0,326,8,146.85,1,1,1,Lost Customer,1
14239.0,43,116,2323.5,3,4,4,Champion,0
14240.0,30,42,890.34,3,3,3,Top Loyal Customer,0
14241.0,184,10,213.70000000000002,1,1,1,Lost Customer,6
14242.0,235,16,280.55,1,1,1,Lost Customer,6
14243.0,9,148,2535.88,4,4,4,Champion,0
14245.0,176,112,1677.48,1,4,4,Top Lost Customer,6
14246.0,111,75,1474.06,2,3,3,Top Customer Needed Attention,8
14247.0,278,20,136.76999999999998,1,2,1,Lost Customer,1
14248.0,318,8,302.58,1,1,2,Lost Customer,1
14250.0,7,111,1904.05,4,4,4,Champion,0
14251.0,2,78,2879.7000000000003,4,3,4,Top Recent Customer,0
14256.0,254,54,935.0600000000001,1,3,3,Top Lost Customer,1
14257.0,51,107,3087.27,2,4,4,Champion,0
14258.0,9,112,12650.08,4,4,4,Champion,0
14259.0,142,5,120.0,2,1,1,Customer Needed Attention,6
14261.0,51,52,1163.45,2,3,3,Top Customer Needed Attention,8
14262.0,8,143,2618.23,4,4,4,Champion,0
14264.0,155,19,319.47,1,2,2,Lost Customer,6
