CustomerID,Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,rfm_segment,Cluster
13651.0,190,8,132.65,2,1,1,Customer Needed Attention,1
13652.0,65,116,1805.21,3,4,3,Top Loyal Customer,7
13653.0,296,9,152.2,1,1,1,Lost Customer,1
13654.0,10,231,4773.51,4,4,4,Champion,0
13655.0,50,84,1731.19,3,3,3,Top Loyal Customer,7
13656.0,146,69,861.9,3,3,3,Top Loyal Customer,1
13657.0,10,9,152.34,4,1,1,Recent Customer,7
13658.0,13,161,4300.39,4,4,4,Champion,0
13659.0,14,274,4850.6,4,4,4,Champion,0
13660.0,209,40,306.64,2,2,1,Customer Needed Attention,1
13661.0,412,17,325.24,1,1,2,Lost Customer,4
13662.0,21,118,1868.79,4,4,3,Top Recent Customer,7
13663.0,189,86,1858.04,2,3,3,Top Customer Needed Attention,1
13665.0,195,106,1711.6599999999999,2,3,3,Top Customer Needed Attention,1
13666.0,96,15,107.3,3,1,1,Loyal Customer,7
13668.0,10,512,10371.52,4,4,4,Champion,5
13669.0,216,5,195.0,2,1,1,Customer Needed Attention,1
13671.0,203,64,172.6,2,3,1,Customer Needed Attention,1
13672.0,110,18,419.92,3,1,2,Loyal Customer,7
13674.0,241,14,240.68,2,1,1,Customer Needed Attention,1
13675.0,93,15,308.44,3,1,1,Loyal Customer,7
13676.0,348,13,243.9,1,1,1,Lost Customer,4
13677.0,213,106,551.24,2,3,2,Customer Needed Attention,1
13679.0,302,50,281.26,1,3,1,Lost Customer,1
13680.0,146,522,10092.14,3,4,4,Champion,5
13683.0,266,10,258.6,1,1,1,Lost Customer,1
13684.0,94,108,594.88,3,3,2,Loyal Customer,7
13686.0,189,26,337.04,2,2,2,Customer Needed Attention,1
13687.0,247,45,2116.0950000000003,1,2,4,Top Lost Customer,1
13688.0,444,5,375.5,1,1,2,Lost Customer,4
13689.0,253,3,349.5,1,1,2,Lost Customer,1
13691.0,205,54,212.78,2,3,1,Customer Needed Attention,1
13692.0,22,75,2497.66,4,3,4,Top Recent Customer,7
13693.0,183,106,2011.82,2,3,4,Top Customer Needed Attention,1
13694.0,1,1233,154474.44,4,4,4,Champion,8
13695.0,22,19,552.08,4,2,2,Recent Customer,7
13696.0,230,24,2020.4,2,2,4,Top Customer Needed Attention,1
13698.0,405,38,445.71,1,2,2,Lost Customer,4
13699.0,359,23,455.57,1,2,2,Lost Customer,4
13700.0,49,147,1275.51,3,4,3,Top Loyal Customer,7
13701.0,255,9,161.0,1,1,1,Lost Customer,1
13702.0,254,5,135.18,1,1,1,Lost Customer,1
13703.0,127,37,425.56,3,2,2,Loyal Customer,7
13705.0,182,56,1195.41,2,3,3,Top Customer Needed Attention,1
13706.0,111,38,631.17,3,2,2,Loyal Customer,7
13707.0,76,155,3365.86,3,4,4,Champion,7
13708.0,80,49,285.33,3,3,1,Loyal Customer,7
13709.0,124,102,1718.0,3,3,3,Top Loyal Customer,7
13710.0,232,7,329.04,2,1,2,Customer Needed Attention,1
13711.0,27,92,1792.26,4,3,3,Top Recent Customer,7
13712.0,55,33,766.42,3,2,3,Top Loyal Customer,7
13713.0,217,80,740.76,2,3,3,Top Customer Needed Attention,1
13714.0,274,30,161.35,1,2,1,Lost Customer,1
13715.0,90,512,8153.04,3,4,4,Champion,0
13716.0,78,21,138.28,3,2,1,Loyal Customer,7
13717.0,49,58,888.88,3,3,3,Top Loyal Customer,7
13718.0,55,12,306.55,3,1,1,Loyal Customer,7
13719.0,14,208,2080.14,4,4,4,Champion,0
13720.0,47,26,432.1,3,2,2,Loyal Customer,7
13721.0,204,14,217.39999999999998,2,1,1,Customer Needed Attention,1
13722.0,91,150,4723.47,3,4,4,Champion,7
13723.0,26,58,1194.08,4,3,3,Top Recent Customer,7
13724.0,446,42,213.01,1,2,1,Lost Customer,4
13725.0,34,88,1751.6,4,3,3,Top Recent Customer,7
13727.0,420,63,710.63,1,3,2,Lost Customer,4
13728.0,7,132,2332.96,4,4,4,Champion,7
13729.0,244,39,724.73,2,2,2,Customer Needed Attention,1
13731.0,28,38,610.59,4,2,2,Recent Customer,7
13733.0,219,29,487.03000000000003,2,2,2,Customer Needed Attention,1
13734.0,317,27,6695.6900000000005,1,2,4,Top Lost Customer,1
13735.0,43,511,7814.38,4,4,4,Champion,0
13736.0,69,440,2380.2,3,4,4,Champion,0
13737.0,9,30,339.59999999999997,4,2,2,Recent Customer,7
13738.0,205,89,434.78000000000003,2,3,2,Customer Needed Attention,1
13739.0,336,3,75.3,1,1,1,Lost Customer,4
13740.0,49,94,1582.77,3,3,3,Top Loyal Customer,7
13741.0,26,8,162.96,4,1,1,Recent Customer,7
13742.0,22,197,1626.33,4,4,3,Top Recent Customer,0
13743.0,26,13,353.15999999999997,4,1,2,Recent Customer,7
13744.0,101,44,817.3199999999999,3,2,3,Top Loyal Customer,7
13745.0,355,31,477.32,1,2,2,Lost Customer,4
13746.0,222,9,176.69,2,1,1,Customer Needed Attention,1
13747.0,182,5,169.79999999999998,2,1,1,Customer Needed Attention,1
13748.0,41,43,1696.95,4,2,3,Top Recent Customer,7
13750.0,105,59,2643.7200000000003,3,3,4,Top Loyal Customer,7
13751.0,97,9,296.25,3,1,1,Loyal Customer,7
13752.0,17,75,1129.1200000000001,4,3,3,Top Recent Customer,7
13753.0,96,80,2094.57,3,3,4,Top Loyal Customer,7
13754.0,126,17,320.45,3,1,2,Loyal Customer,7
13756.0,14,238,4861.030000000001,4,4,4,Champion,0
13757.0,483,8,195.55,1,1,1,Lost Customer,4
13758.0,10,263,7793.2,4,4,4,Champion,0
13760.0,65,90,1211.94,3,3,3,Top Loyal Customer,7
13761.0,311,52,881.52,1,3,3,Top Lost Customer,1
13762.0,27,35,2472.48,4,2,4,Top Recent Customer,7
13763.0,226,35,3502.48,2,2,4,Top Customer Needed Attention,1
13764.0,146,232,1900.09,3,4,3,Top Loyal Customer,0
13765.0,462,17,352.821,1,1,2,Lost Customer,4
13766.0,304,17,190.35,1,1,1,Lost Customer,1
13767.0,12,608,23924.5,4,4,4,Champion,5
13768.0,535,33,875.97,1,2,3,Top Lost Customer,4
13769.0,16,211,4129.62,4,4,4,Champion,0
13770.0,231,48,785.37,2,3,3,Top Customer Needed Attention,1
13771.0,8,167,4559.22,4,4,4,Champion,0
13772.0,48,430,2178.78,3,4,4,Champion,0
13773.0,205,19,301.54,2,2,1,Customer Needed Attention,1
13775.0,399,63,1049.66,1,3,3,Top Lost Customer,4
13776.0,237,2,73.88,2,1,1,Customer Needed Attention,1
13777.0,16,252,33191.3,4,4,4,Champion,5
13778.0,300,35,945.79,1,2,3,Top Lost Customer,1
13779.0,324,27,161.13,1,2,1,Lost Customer,4
13780.0,216,41,372.06,2,2,2,Customer Needed Attention,1
13781.0,59,57,778.83,3,3,3,Top Loyal Customer,7
13782.0,43,170,1238.52,4,4,3,Top Recent Customer,7
13783.0,296,10,1325.895,1,1,3,Top Lost Customer,1
13784.0,27,27,1138.19,4,2,3,Top Recent Customer,7
13785.0,237,30,542.49,2,2,2,Customer Needed Attention,1
13786.0,176,116,3127.99,2,4,4,Champion,1
13787.0,173,62,1019.86,2,3,3,Top Customer Needed Attention,1
13788.0,314,1,3.75,1,1,1,Lost Customer,1
13789.0,197,18,239.45999999999998,2,1,1,Customer Needed Attention,1
13792.0,96,14,263.0,3,1,1,Loyal Customer,7
13793.0,455,7,96.0,1,1,1,Lost Customer,4
13794.0,355,9,126.03,1,1,1,Lost Customer,4
13795.0,197,29,836.3,2,2,3,Top Customer Needed Attention,1
13796.0,308,22,289.7,1,2,1,Lost Customer,1
13797.0,245,78,1179.45,1,3,3,Top Lost Customer,1
13798.0,5,568,60567.54,4,4,4,Champion,5
13799.0,103,83,2456.41,3,3,4,Top Loyal Customer,7
13800.0,118,73,1679.56,3,3,3,Top Loyal Customer,7
13802.0,63,436,24790.75,3,4,4,Champion,5
13803.0,64,78,1338.91,3,3,3,Top Loyal Customer,7
13804.0,98,73,1296.3600000000001,3,3,3,Top Loyal Customer,7
13807.0,176,25,422.2,2,2,2,Customer Needed Attention,1
13809.0,114,25,679.7,3,2,2,Loyal Customer,7
13811.0,44,7,295.69,4,1,1,Recent Customer,7
13813.0,336,74,1398.61,1,3,3,Top Lost Customer,4
13814.0,336,22,678.2,1,2,2,Lost Customer,4
13815.0,127,233,4460.39,3,4,4,Champion,0
13817.0,160,9,128.7,3,1,1,Loyal Customer,1
13818.0,238,5,61.28,2,1,1,Customer Needed Attention,1
13819.0,110,101,2642.35,3,3,4,Top Loyal Customer,7
13820.0,227,89,652.75,2,3,2,Customer Needed Attention,1
13821.0,70,187,1260.58,3,4,3,Top Loyal Customer,7
13823.0,189,123,2402.78,2,4,4,Champion,1
13824.0,12,80,2848.8,4,3,4,Top Recent Customer,7
13825.0,430,40,255.59,1,2,1,Lost Customer,4
13829.0,230,1,102.0,2,1,1,Customer Needed Attention,1
13830.0,390,11,156.85000000000002,1,1,1,Lost Customer,4
13831.0,9,166,5480.54,4,4,4,Champion,0
13832.0,231,52,557.6899999999999,2,3,2,Customer Needed Attention,1
13833.0,213,16,316.56,2,1,2,Customer Needed Attention,1
13834.0,385,16,324.19,1,1,2,Lost Customer,4
13835.0,24,37,589.15,4,2,2,Recent Customer,7
13836.0,208,31,620.37,2,2,2,Customer Needed Attention,1
13837.0,20,18,266.59000000000003,4,1,1,Recent Customer,7
13838.0,178,287,1245.91,2,4,3,Top Customer Needed Attention,1
13839.0,295,7,139.95000000000002,1,1,1,Lost Customer,1
13840.0,225,40,651.4,2,2,2,Customer Needed Attention,1
13841.0,61,1,85.0,3,1,1,Loyal Customer,7
13842.0,8,241,3762.19,4,4,4,Champion,0
13843.0,190,18,319.75,2,1,2,Customer Needed Attention,1
13846.0,51,69,1106.66,3,3,3,Top Loyal Customer,7
13847.0,528,19,310.72,1,2,2,Lost Customer,4
13848.0,106,9,848.44,3,1,3,Top Loyal Customer,7
13849.0,206,119,1931.35,2,4,4,Champion,1
13851.0,97,76,2201.32,3,3,4,Top Loyal Customer,7
13852.0,419,11,187.35000000000002,1,1,1,Lost Customer,4
13854.0,5,139,8994.58,4,4,4,Champion,0
13855.0,309,73,1310.3400000000001,1,3,3,Top Lost Customer,1
13856.0,12,47,847.9300000000001,4,3,3,Top Recent Customer,7
13857.0,202,128,1001.01,2,4,3,Top Customer Needed Attention,1
13859.0,135,36,515.86,3,2,2,Loyal Customer,7
13861.0,238,21,273.26,2,2,1,Customer Needed Attention,1
13862.0,41,74,1199.04,4,3,3,Top Recent Customer,7
13863.0,56,70,1239.55,3,3,3,Top Loyal Customer,7
13864.0,195,1,662.4000000000001,2,1,2,Customer Needed Attention,1
13865.0,98,7,123.30000000000001,3,1,1,Loyal Customer,7
13867.0,27,8,138.85,4,1,1,Recent Customer,7
13869.0,71,672,6486.38,3,4,4,Champion,5
13870.0,96,160,3485.17,3,4,4,Champion,7
13871.0,15,184,3878.33,4,4,4,Champion,0
13872.0,336,57,919.57,1,3,3,Top Lost Customer,4
13873.0,27,51,879.72,4,3,3,Top Recent Customer,7
13874.0,167,69,2049.15,2,3,4,Top Customer Needed Attention,1
13875.0,66,202,3453.2,3,4,4,Champion,0
13877.0,279,20,332.44,1,2,2,Lost Customer,1
13878.0,356,67,1145.33,1,3,3,Top Lost Customer,4
13879.0,454,25,395.5,1,2,2,Lost Customer,4
13880.0,26,113,2100.72,4,4,4,Champion,7
13881.0,22,330,31475.405,4,4,4,Champion,5
13883.0,27,268,5628.32,4,4,4,Champion,0
13884.0,86,133,1233.68,3,4,3,Top Loyal Customer,7
13885.0,9,23,399.15,4,2,2,Recent Customer,7
13887.0,13,19,349.55,4,2,2,Recent Customer,7
13888.0,27,151,1635.48,4,4,3,Top Recent Customer,7
13889.0,191,68,1574.3300000000002,2,3,3,Top Customer Needed Attention,1
13890.0,167,74,1233.92,2,3,3,Top Customer Needed Attention,1
13891.0,187,99,859.21,2,3,3,Top Customer Needed Attention,1
13892.0,55,12,482.08,3,1,2,Loyal Customer,7
13893.0,106,21,821.1,3,2,3,Top Loyal Customer,7
13894.0,119,10,160.85,3,1,1,Loyal Customer,7
13895.0,324,68,1372.44,1,3,3,Top Lost Customer,4
13896.0,434,21,388.55,1,2,2,Lost Customer,4
13897.0,247,42,849.56,1,2,3,Top Lost Customer,1
13898.0,134,46,686.4,3,3,2,Loyal Customer,7
13899.0,83,15,298.5,3,1,1,Loyal Customer,7
13900.0,1,94,1602.09,4,3,3,Top Recent Customer,7
13901.0,65,195,3434.43,3,4,4,Champion,0
13902.0,441,63,4208.98,1,3,4,Top Lost Customer,4
13903.0,209,10,165.45000000000002,2,1,1,Customer Needed Attention,1
13904.0,103,17,201.12,3,1,1,Loyal Customer,7
13905.0,541,12,312.65,1,1,2,Lost Customer,4
13906.0,218,1,42.0,2,1,1,Customer Needed Attention,1
13907.0,500,4,136.8,1,1,1,Lost Customer,4
13908.0,23,52,818.05,4,3,3,Top Recent Customer,7
13909.0,232,38,282.85,2,2,1,Customer Needed Attention,1
13911.0,6,196,3357.99,4,4,4,Champion,0
13912.0,232,7,124.95,2,1,1,Customer Needed Attention,1
13913.0,315,3,42.22,1,1,1,Lost Customer,1
13915.0,203,2,70.80000000000001,2,1,1,Customer Needed Attention,1
13916.0,272,74,1187.75,1,3,3,Top Lost Customer,1
13918.0,62,8,198.2,3,1,1,Loyal Customer,7
13919.0,233,49,975.87,2,3,3,Top Customer Needed Attention,1
13920.0,240,86,1774.68,2,3,3,Top Customer Needed Attention,1
13921.0,211,44,730.7,2,2,2,Customer Needed Attention,1
13922.0,160,30,865.2,3,2,3,Top Loyal Customer,1
13927.0,246,20,359.27,1,2,2,Lost Customer,1
13929.0,135,50,3023.44,3,3,4,Top Loyal Customer,7
13931.0,89,233,4398.06,3,4,4,Champion,0
13932.0,103,16,307.4,3,1,1,Loyal Customer,7
13934.0,72,31,922.1,3,2,3,Top Loyal Customer,7
13935.0,405,80,6116.92,1,3,4,Top Lost Customer,4
13936.0,191,33,563.08,2,2,2,Customer Needed Attention,1
13937.0,211,45,721.28,2,2,2,Customer Needed Attention,1
13939.0,120,77,1176.91,3,3,3,Top Loyal Customer,7
13941.0,106,68,7033.18,3,3,4,Top Loyal Customer,7
13942.0,343,1,101.92,1,1,1,Lost Customer,4
13943.0,386,15,246.54,1,1,1,Lost Customer,4
13944.0,462,35,200.43,1,2,1,Lost Customer,4
13945.0,203,51,854.15,2,3,3,Top Customer Needed Attention,1
13946.0,10,54,1605.425,4,3,3,Top Recent Customer,7
13948.0,169,24,548.76,2,2,2,Customer Needed Attention,1
13950.0,55,7,179.30999999999997,3,1,1,Loyal Customer,7
13951.0,45,32,516.05,3,2,2,Loyal Customer,7
13952.0,26,409,12823.521,4,4,4,Champion,0
13953.0,19,8,3185.0,4,1,4,Top Recent Customer,7
13955.0,114,63,426.21,3,3,2,Loyal Customer,7
13956.0,52,54,290.32,3,3,1,Loyal Customer,7
13957.0,226,27,458.25,2,2,2,Customer Needed Attention,1
13958.0,188,227,4709.2300000000005,2,4,4,Champion,1
13959.0,90,101,808.17,3,3,3,Top Loyal Customer,7
13961.0,201,19,538.4,2,2,2,Customer Needed Attention,1
13962.0,54,19,310.85,3,2,2,Loyal Customer,7
13963.0,117,165,2860.57,3,4,4,Champion,7
13964.0,196,24,438.9,2,2,2,Customer Needed Attention,1
13965.0,285,24,996.61,1,2,3,Top Lost Customer,1
13966.0,244,21,384.26,2,2,2,Customer Needed Attention,1
13967.0,205,4,85.6,2,1,1,Customer Needed Attention,1
13968.0,232,8,123.66,2,1,1,Customer Needed Attention,1
13969.0,27,580,5446.45,4,4,4,Champion,5
13970.0,195,13,846.55,2,1,3,Top Customer Needed Attention,1
13971.0,23,159,2883.83,4,4,4,Champion,7
13972.0,10,9,145.9,4,1,1,Recent Customer,7
13973.0,96,11,264.7,3,1,1,Loyal Customer,7
13974.0,391,15,264.13,1,1,1,Lost Customer,4
13975.0,24,534,3749.17,4,4,4,Champion,0
13976.0,15,56,1192.36,4,3,3,Top Recent Customer,7
13977.0,220,13,519.8100000000001,2,1,2,Customer Needed Attention,1
13979.0,202,339,2510.06,2,4,4,Champion,0
13980.0,248,52,568.68,1,3,2,Lost Customer,1
13981.0,224,22,331.14,2,2,2,Customer Needed Attention,1
13982.0,135,166,2986.2799999999997,3,4,4,Champion,7
13983.0,41,288,5263.59,4,4,4,Champion,0
13984.0,58,82,1595.65,3,3,3,Top Loyal Customer,7
13985.0,23,164,3601.53,4,4,4,Champion,7
13987.0,188,46,682.54,2,3,2,Customer Needed Attention,1
13988.0,9,135,1965.92,4,4,4,Champion,7
13989.0,48,68,1656.65,3,3,3,Top Loyal Customer,7
13990.0,22,16,311.3,4,1,2,Recent Customer,7
13992.0,189,6,142.7,2,1,1,Customer Needed Attention,1
13993.0,14,209,4802.17,4,4,4,Champion,0
13995.0,54,161,2818.77,3,4,4,Champion,7
13996.0,195,33,882.7,2,2,3,Top Customer Needed Attention,1
13997.0,328,44,376.46,1,2,2,Lost Customer,4
13998.0,255,31,566.7,1,2,2,Lost Customer,1
13999.0,23,330,6847.27,4,4,4,Champion,0
14000.0,20,49,2046.3400000000001,4,3,4,Top Recent Customer,7
14001.0,41,88,3494.91,4,3,4,Top Recent Customer,7
14003.0,541,16,209.41,1,1,1,Lost Customer,4
14004.0,97,99,2575.83,3,3,4,Top Loyal Customer,7
14005.0,24,14,187.16,4,1,1,Recent Customer,7
14006.0,50,67,1896.57,3,3,3,Top Loyal Customer,7
14007.0,321,5,79.48,1,1,1,Lost Customer,4
14008.0,241,32,509.04,2,2,2,Customer Needed Attention,1
14009.0,7,74,1099.91,4,3,3,Top Recent Customer,7
14010.0,374,24,445.15,1,2,2,Lost Customer,4
14011.0,289,32,457.82,1,2,2,Lost Customer,1
14012.0,86,11,328.8,3,1,2,Loyal Customer,7
14013.0,84,42,730.05,3,2,2,Loyal Customer,7
14014.0,185,37,1443.03,2,2,3,Top Customer Needed Attention,1
14016.0,16,403,10372.65,4,4,4,Champion,0
14017.0,380,14,229.75,1,1,1,Lost Customer,4
14018.0,454,13,367.15000000000003,1,1,2,Lost Customer,4
14020.0,285,33,606.21,1,2,2,Lost Customer,1
14021.0,20,86,1586.38,4,3,3,Top Recent Customer,7
14022.0,34,47,792.15,4,3,3,Top Recent Customer,7
14023.0,59,16,273.14,3,1,1,Loyal Customer,7
14024.0,199,18,318.04,2,1,2,Customer Needed Attention,1
14025.0,273,100,3971.88,1,3,4,Top Lost Customer,1
14026.0,279,50,713.11,1,3,2,Lost Customer,1
14028.0,359,9,4156.425,1,1,4,Top Lost Customer,4
14030.0,52,713,6253.8,3,4,4,Champion,5
14031.0,5,633,29637.21,4,4,4,Champion,5
14032.0,15,170,3106.39,4,4,4,Champion,7
14033.0,364,1,60.515,1,1,1,Lost Customer,4
14035.0,76,102,2067.31,3,3,4,Top Loyal Customer,7
14036.0,93,38,626.65,3,2,2,Loyal Customer,7
14037.0,173,112,801.55,2,3,3,Top Customer Needed Attention,1
14038.0,16,114,2225.82,4,4,4,Champion,7
14039.0,384,4,115.08000000000001,1,1,1,Lost Customer,4
14040.0,24,660,10401.97,4,4,4,Champion,5
14041.0,75,21,141.41,3,2,1,Loyal Customer,7
14042.0,534,21,431.98,1,2,2,Lost Customer,4
14043.0,300,41,302.6,1,2,1,Lost Customer,1
14044.0,118,674,2588.71,3,4,4,Champion,5
14045.0,146,37,10460.4,3,2,4,Top Loyal Customer,1
14046.0,93,14,154.99,3,1,1,Loyal Customer,7
14047.0,8,138,3295.42,4,4,4,Champion,7
14048.0,114,141,745.68,3,4,3,Top Loyal Customer,7
14049.0,9,833,10340.35,4,4,4,Champion,5
14051.0,22,201,11994.07,4,4,4,Champion,0
14052.0,199,65,241.3,2,3,1,Customer Needed Attention,1
14053.0,206,5,312.05,2,1,2,Customer Needed Attention,1
14055.0,386,23,795.3199999999999,1,2,3,Top Lost Customer,4
14056.0,6,449,3260.49,4,4,4,Champion,0
14057.0,8,320,4805.23,4,4,4,Champion,0
14058.0,271,24,469.19,1,2,2,Lost Customer,1
14059.0,75,8,183.6,3,1,1,Loyal Customer,7
14060.0,14,146,5714.92,4,4,4,Champion,0
14061.0,316,19,917.4300000000001,1,2,3,Top Lost Customer,1
14062.0,48,299,19887.08,3,4,4,Champion,0
14063.0,247,40,9545.38,1,2,4,Top Lost Customer,1
14064.0,20,191,2530.82,4,4,4,Champion,0
14065.0,198,49,891.02,2,3,3,Top Customer Needed Attention,1
14066.0,75,7,152.55,3,1,1,Loyal Customer,7
14068.0,129,108,1516.72,3,3,3,Top Loyal Customer,7
14069.0,323,41,225.81,1,2,1,Lost Customer,4
14070.0,493,41,321.6,1,2,2,Lost Customer,4
14071.0,69,29,356.81,3,2,2,Loyal Customer,7
14072.0,475,19,390.85,1,2,2,Lost Customer,4
14074.0,432,6,219.39999999999998,1,1,1,Lost Customer,4
14075.0,70,56,1097.52,3,3,3,Top Loyal Customer,7
14077.0,34,40,315.27,4,2,2,Recent Customer,7
14078.0,22,122,1088.08,4,4,3,Top Recent Customer,7
14079.0,491,1,36.94,1,1,1,Lost Customer,4
14080.0,222,79,1043.01,2,3,3,Top Customer Needed Attention,1
14081.0,111,844,4867.57,3,4,4,Champion,5
14082.0,173,65,413.36,2,3,2,Customer Needed Attention,1
14083.0,8,102,553.23,4,3,2,Recent Customer,7
14084.0,321,7,150.5,1,1,1,Lost Customer,4
14085.0,7,882,8084.54,4,4,4,Champion,5
14086.0,271,1,36.94,1,1,1,Lost Customer,1
14087.0,213,145,638.0,2,4,2,Customer Needed Attention,1
14088.0,131,186,20843.69,3,4,4,Champion,0
14090.0,133,1,76.32000000000001,3,1,1,Loyal Customer,7
14091.0,463,13,9125.69,1,1,4,Top Lost Customer,4
14092.0,5,264,4950.01,4,4,4,Champion,0
14094.0,248,43,311.77,1,2,2,Lost Customer,1
14095.0,531,1,2.95,1,1,1,Lost Customer,4
14097.0,290,40,422.85999999999996,1,2,2,Lost Customer,1
14099.0,27,398,3968.2000000000003,4,4,4,Champion,0
14101.0,6,80,7353.66,4,3,4,Top Recent Customer,7
14103.0,474,1,0.0,1,1,1,Lost Customer,4
14104.0,198,114,527.3199999999999,2,4,2,Customer Needed Attention,1
14105.0,48,279,5988.83,3,4,4,Champion,0
14106.0,546,1,214.79999999999998,1,1,1,Lost Customer,4
14107.0,29,185,3649.15,4,4,4,Champion,0
14108.0,540,20,447.05,1,2,2,Lost Customer,4
14110.0,29,305,9006.32,4,4,4,Champion,0
14111.0,50,2,94.2,3,1,1,Loyal Customer,7
14112.0,12,237,4071.94,4,4,4,Champion,0
14113.0,163,90,5685.6900000000005,2,3,4,Top Customer Needed Attention,1
14114.0,82,74,1364.09,3,3,3,Top Loyal Customer,7
14115.0,310,22,622.6700000000001,1,2,2,Lost Customer,1
14118.0,237,15,458.45,2,1,2,Customer Needed Attention,1
14119.0,184,11,183.37,2,1,1,Customer Needed Attention,1
14122.0,215,13,362.42,2,1,2,Customer Needed Attention,1
14123.0,542,24,436.18,1,2,2,Lost Customer,4
14126.0,253,28,466.33000000000004,1,2,2,Lost Customer,1
14127.0,65,102,1639.5900000000001,3,3,3,Top Loyal Customer,7
14128.0,64,41,592.25,3,2,2,Loyal Customer,7
14129.0,69,73,1826.3799999999999,3,3,3,Top Loyal Customer,7
14130.0,128,220,1858.77,3,4,3,Top Loyal Customer,0
14131.0,457,46,168.22,1,3,1,Lost Customer,4
14133.0,124,24,611.48,3,2,2,Loyal Customer,7
14134.0,191,180,11035.29,2,4,4,Champion,1
14135.0,29,168,6203.06,4,4,4,Champion,0
14136.0,209,106,1570.81,2,3,3,Top Customer Needed Attention,1
14137.0,504,11,332.7,1,1,2,Lost Customer,4
14139.0,299,43,670.98,1,2,2,Lost Customer,1
14142.0,182,44,671.34,2,2,2,Customer Needed Attention,1
14144.0,295,1,30.599999999999998,1,1,1,Lost Customer,1
14145.0,26,18,4986.45,4,1,4,Top Recent Customer,7
14146.0,63,311,7163.03,3,4,4,Champion,0
14147.0,94,27,2289.6,3,2,4,Top Loyal Customer,7
14148.0,42,17,466.29,4,1,2,Recent Customer,7
14149.0,29,28,446.62,4,2,2,Recent Customer,7
14150.0,168,12,306.18,2,1,1,Customer Needed Attention,1
14151.0,482,44,679.45,1,2,2,Lost Customer,4
14152.0,43,113,1690.56,4,4,3,Top Recent Customer,7
14153.0,292,17,233.4,1,1,1,Lost Customer,1
14154.0,48,292,6302.64,3,4,4,Champion,0
14155.0,75,6,118.75,3,1,1,Loyal Customer,7
14156.0,16,3158,224411.505,4,4,4,Champion,8
14157.0,94,76,822.98,3,3,3,Top Loyal Customer,7
14159.0,65,827,3875.65,3,4,4,Champion,5
14160.0,419,107,8421.47,1,3,4,Top Lost Customer,4
14161.0,24,277,2996.93,4,4,4,Champion,0
14162.0,101,13,177.68,3,1,1,Loyal Customer,7
14163.0,8,31,898.5,4,2,3,Top Recent Customer,7
14165.0,84,24,120.44,3,2,1,Loyal Customer,7
14166.0,314,51,251.15,1,3,1,Lost Customer,1
14167.0,72,92,970.7,3,3,3,Top Loyal Customer,7
14168.0,229,15,370.45,2,1,2,Customer Needed Attention,1
14169.0,239,64,621.51,2,3,2,Customer Needed Attention,1
14170.0,184,145,570.18,2,4,2,Customer Needed Attention,1
14171.0,539,6,135.0,1,1,1,Lost Customer,4
14172.0,414,44,369.02,1,2,2,Lost Customer,4
14173.0,28,15,249.2,4,1,1,Recent Customer,7
14175.0,138,198,4779.16,3,4,4,Champion,0
14176.0,106,37,756.46,3,2,3,Top Loyal Customer,7
14177.0,190,164,1660.23,2,4,3,Top Customer Needed Attention,1
14180.0,14,220,4436.3,4,4,4,Champion,0
14181.0,219,52,308.35,2,3,1,Customer Needed Attention,1
14182.0,252,50,678.77,1,3,2,Lost Customer,1
14183.0,220,34,278.34000000000003,2,2,1,Customer Needed Attention,1
14185.0,140,3,69.59,3,1,1,Loyal Customer,1
14186.0,236,104,1550.63,2,3,3,Top Customer Needed Attention,1
14187.0,282,8,123.5,1,1,1,Lost Customer,1
14188.0,23,23,760.9,4,2,3,Top Recent Customer,7
14189.0,9,161,3002.13,4,4,4,Champion,7
14190.0,475,1,73.88,1,1,1,Lost Customer,4
14191.0,8,33,562.0,4,2,2,Recent Customer,7
14192.0,197,14,293.74,2,1,1,Customer Needed Attention,1
14193.0,78,45,779.34,3,2,3,Top Loyal Customer,7
14194.0,5,569,10728.94,4,4,4,Champion,5
14195.0,10,16,2479.625,4,1,4,Top Recent Customer,7
14197.0,219,20,390.05,2,2,2,Customer Needed Attention,1
14198.0,48,64,1051.63,3,3,3,Top Loyal Customer,7
14199.0,27,18,1091.7,4,1,3,Top Recent Customer,7
14200.0,426,21,379.2,1,2,2,Lost Customer,4
14201.0,24,35,810.36,4,2,3,Top Recent Customer,7
14202.0,190,29,847.76,2,2,3,Top Customer Needed Attention,1
14203.0,206,16,339.34,2,1,2,Customer Needed Attention,1
14204.0,231,181,874.22,2,4,3,Top Customer Needed Attention,1
14205.0,73,113,2170.4,3,4,4,Champion,7
14206.0,48,71,1185.01,3,3,3,Top Loyal Customer,7
14207.0,496,2,157.8,1,1,1,Lost Customer,4
14208.0,360,25,415.31,1,2,2,Lost Customer,4
14209.0,22,197,4002.9900000000002,4,4,4,Champion,0
14210.0,6,298,5250.38,4,4,4,Champion,0
14211.0,16,176,3071.08,4,4,4,Champion,0
14212.0,254,12,1119.6599999999999,1,1,3,Top Lost Customer,1
14213.0,213,5,1192.2,2,1,3,Top Customer Needed Attention,1
14214.0,86,37,638.65,3,2,2,Loyal Customer,7
14215.0,124,129,2376.7,3,4,4,Champion,7
14216.0,223,18,310.74,2,1,2,Customer Needed Attention,1
